,tradeDate,Name,Commercial_NetPosition,CommercialLongPosition,CommercialShortPosition,ManagedMoney_NetPosition,ManagedMoney_LongPosition,ManagedMoney_ShortPosition
600,2012-05-21,CL,,,,,,
601,2012-05-22,CL,-22430.0,472500.0,494930.0,234821.0,392167.0,157346.0
602,2012-05-23,CL,,,,,,
603,2012-05-24,CL,,,,,,
604,2012-05-25,CL,,,,,,
605,2012-05-29,CL,-26118.0,468663.0,494781.0,230430.0,385319.0,154889.0
606,2012-05-30,CL,,,,,,
607,2012-05-31,CL,,,,,,
608,2012-06-01,CL,,,,,,
609,2012-06-04,CL,,,,,,
610,2012-06-05,CL,-38971.0,476277.0,515248.0,227178.0,380204.0,153026.0
611,2012-06-06,CL,,,,,,
612,2012-06-07,CL,,,,,,
613,2012-06-08,CL,,,,,,
614,2012-06-11,CL,,,,,,
615,2012-06-12,CL,-53527.0,462958.0,516485.0,227732.0,374074.0,146342.0
616,2012-06-13,CL,,,,,,
617,2012-06-14,CL,,,,,,
618,2012-06-15,CL,,,,,,
619,2012-06-18,CL,,,,,,
620,2012-06-19,CL,-50199.0,456306.0,506505.0,223892.0,374125.0,150233.0
621,2012-06-20,CL,,,,,,
622,2012-06-21,CL,,,,,,
623,2012-06-22,CL,,,,,,
624,2012-06-25,CL,,,,,,
625,2012-06-26,CL,-50134.0,474098.0,524232.0,205862.0,362599.0,156737.0
626,2012-06-27,CL,,,,,,
627,2012-06-28,CL,,,,,,
628,2012-06-29,CL,,,,,,
629,2012-07-02,CL,,,,,,
630,2012-07-03,CL,-64012.0,475419.0,539431.0,236690.0,390887.0,154197.0
631,2012-07-05,CL,,,,,,
632,2012-07-06,CL,,,,,,
633,2012-07-09,CL,,,,,,
634,2012-07-10,CL,-56736.0,494544.0,551280.0,225505.0,370290.0,144785.0
635,2012-07-11,CL,,,,,,
636,2012-07-12,CL,,,,,,
637,2012-07-13,CL,,,,,,
638,2012-07-16,CL,,,,,,
639,2012-07-17,CL,-47424.0,473012.0,520436.0,227604.0,373215.0,145611.0
640,2012-07-18,CL,,,,,,
641,2012-07-19,CL,,,,,,
642,2012-07-20,CL,,,,,,
643,2012-07-23,CL,,,,,,
644,2012-07-24,CL,-41994.0,480427.0,522421.0,235554.0,380035.0,144481.0
645,2012-07-25,CL,,,,,,
646,2012-07-26,CL,,,,,,
647,2012-07-27,CL,,,,,,
648,2012-07-30,CL,,,,,,
649,2012-07-31,CL,-34732.0,497836.0,532568.0,225668.0,366477.0,140809.0
650,2012-08-01,CL,,,,,,
651,2012-08-02,CL,,,,,,
652,2012-08-03,CL,,,,,,
653,2012-08-06,CL,,,,,,
654,2012-08-07,CL,-34108.0,521726.0,555834.0,247658.0,386032.0,138374.0
655,2012-08-08,CL,,,,,,
656,2012-08-09,CL,,,,,,
657,2012-08-10,CL,,,,,,
658,2012-08-13,CL,,,,,,
659,2012-08-14,CL,-15869.0,537441.0,553310.0,239599.0,377005.0,137406.0
660,2012-08-15,CL,,,,,,
661,2012-08-16,CL,,,,,,
662,2012-08-17,CL,,,,,,
663,2012-08-20,CL,,,,,,
664,2012-08-21,CL,-15383.0,530024.0,545407.0,270851.0,407708.0,136857.0
665,2012-08-22,CL,,,,,,
666,2012-08-23,CL,,,,,,
667,2012-08-24,CL,,,,,,
668,2012-08-27,CL,,,,,,
669,2012-08-28,CL,-3904.0,563639.0,567543.0,285785.0,420735.0,134950.0
670,2012-08-29,CL,,,,,,
671,2012-08-30,CL,,,,,,
672,2012-08-31,CL,,,,,,
673,2012-09-04,CL,-1348.0,571048.0,572396.0,284111.0,420047.0,135936.0
674,2012-09-05,CL,,,,,,
675,2012-09-06,CL,,,,,,
676,2012-09-07,CL,,,,,,
677,2012-09-10,CL,,,,,,
678,2012-09-11,CL,-3863.0,590703.0,594566.0,313634.0,451000.0,137366.0
679,2012-09-12,CL,,,,,,
680,2012-09-13,CL,,,,,,
681,2012-09-14,CL,,,,,,
682,2012-09-17,CL,,,,,,
683,2012-09-18,CL,-635.0,590880.0,591515.0,332338.0,471968.0,139630.0
684,2012-09-19,CL,,,,,,
685,2012-09-20,CL,,,,,,
686,2012-09-21,CL,,,,,,
687,2012-09-24,CL,,,,,,
688,2012-09-25,CL,12097.0,569329.0,557232.0,289608.0,447446.0,157838.0
689,2012-09-26,CL,,,,,,
690,2012-09-27,CL,,,,,,
691,2012-09-28,CL,,,,,,
692,2012-10-01,CL,,,,,,
693,2012-10-02,CL,22367.0,574215.0,551848.0,278931.0,436510.0,157579.0
694,2012-10-03,CL,,,,,,
695,2012-10-04,CL,,,,,,
696,2012-10-05,CL,,,,,,
697,2012-10-08,CL,,,,,,
698,2012-10-09,CL,25418.0,573114.0,547696.0,285682.0,451788.0,166106.0
699,2012-10-10,CL,,,,,,
700,2012-10-11,CL,,,,,,
701,2012-10-12,CL,,,,,,
702,2012-10-15,CL,,,,,,
703,2012-10-16,CL,17421.0,602750.0,585329.0,283134.0,444365.0,161231.0
704,2012-10-17,CL,,,,,,
705,2012-10-18,CL,,,,,,
706,2012-10-19,CL,,,,,,
707,2012-10-22,CL,,,,,,
708,2012-10-23,CL,8067.0,600057.0,591990.0,266427.0,440327.0,173900.0
709,2012-10-24,CL,,,,,,
710,2012-10-25,CL,,,,,,
711,2012-10-26,CL,,,,,,
712,2012-10-29,CL,,,,,,
713,2012-10-30,CL,6551.0,607032.0,600481.0,257948.0,439755.0,181807.0
714,2012-10-31,CL,,,,,,
715,2012-11-01,CL,,,,,,
716,2012-11-02,CL,,,,,,
717,2012-11-05,CL,,,,,,
718,2012-11-06,CL,6466.0,589307.0,582841.0,264010.0,443654.0,179644.0
719,2012-11-07,CL,,,,,,
720,2012-11-08,CL,,,,,,
721,2012-11-09,CL,,,,,,
722,2012-11-12,CL,,,,,,
723,2012-11-13,CL,7282.0,516221.0,508939.0,251982.0,436037.0,184055.0
724,2012-11-14,CL,,,,,,
725,2012-11-15,CL,,,,,,
726,2012-11-16,CL,,,,,,
727,2012-11-19,CL,,,,,,
728,2012-11-20,CL,6530.0,504836.0,498306.0,255121.0,432498.0,177377.0
729,2012-11-21,CL,,,,,,
730,2012-11-23,CL,,,,,,
731,2012-11-26,CL,,,,,,
732,2012-11-27,CL,1025.0,515962.0,514937.0,258099.0,431524.0,173425.0
733,2012-11-28,CL,,,,,,
734,2012-11-29,CL,,,,,,
735,2012-11-30,CL,,,,,,
736,2012-12-03,CL,,,,,,
737,2012-12-04,CL,-2066.0,531723.0,533789.0,274096.0,438568.0,164472.0
738,2012-12-05,CL,,,,,,
739,2012-12-06,CL,,,,,,
740,2012-12-07,CL,,,,,,
741,2012-12-10,CL,,,,,,
742,2012-12-11,CL,2689.0,535383.0,532694.0,248157.0,438193.0,190036.0
743,2012-12-12,CL,,,,,,
744,2012-12-13,CL,,,,,,
745,2012-12-14,CL,,,,,,
746,2012-12-17,CL,,,,,,
747,2012-12-18,CL,19558.0,508734.0,489176.0,262032.0,436822.0,174790.0
748,2012-12-19,CL,,,,,,
749,2012-12-20,CL,,,,,,
750,2012-12-21,CL,,,,,,
751,2012-12-24,CL,,,,,,
752,2012-12-25,CL,31851.0,477047.0,445196.0,267833.0,436141.0,168308.0
753,2012-12-26,CL,,,,,,
754,2012-12-27,CL,,,,,,
755,2012-12-28,CL,,,,,,
756,2012-12-31,CL,,,,,,
757,2013-01-01,CL,30351.0,496472.0,466121.0,282129.0,428591.0,146462.0
758,2013-01-02,CL,,,,,,
759,2013-01-03,CL,,,,,,
760,2013-01-04,CL,,,,,,
761,2013-01-07,CL,,,,,,
762,2013-01-08,CL,45779.0,517339.0,471560.0,298590.0,440568.0,141978.0
763,2013-01-09,CL,,,,,,
764,2013-01-10,CL,,,,,,
765,2013-01-11,CL,,,,,,
766,2013-01-14,CL,,,,,,
767,2013-01-15,CL,72356.0,527432.0,455076.0,302900.0,445490.0,142590.0
768,2013-01-16,CL,,,,,,
769,2013-01-17,CL,,,,,,
770,2013-01-18,CL,,,,,,
771,2013-01-22,CL,83119.0,510722.0,427603.0,318743.0,459817.0,141074.0
772,2013-01-23,CL,,,,,,
773,2013-01-24,CL,,,,,,
774,2013-01-25,CL,,,,,,
775,2013-01-28,CL,,,,,,
776,2013-01-29,CL,107073.0,554683.0,447610.0,328512.0,465763.0,137251.0
777,2013-01-30,CL,,,,,,
778,2013-01-31,CL,,,,,,
779,2013-02-01,CL,,,,,,
780,2013-02-04,CL,,,,,,
781,2013-02-05,CL,115311.0,582195.0,466884.0,328900.0,469699.0,140799.0
782,2013-02-06,CL,,,,,,
783,2013-02-07,CL,,,,,,
784,2013-02-08,CL,,,,,,
785,2013-02-11,CL,,,,,,
786,2013-02-12,CL,117502.0,593146.0,475644.0,343116.0,482712.0,139596.0
787,2013-02-13,CL,,,,,,
788,2013-02-14,CL,,,,,,
789,2013-02-15,CL,,,,,,
790,2013-02-19,CL,130542.0,590955.0,460413.0,337153.0,482760.0,145607.0
791,2013-02-20,CL,,,,,,
792,2013-02-21,CL,,,,,,
793,2013-02-22,CL,,,,,,
794,2013-02-25,CL,,,,,,
795,2013-02-26,CL,131646.0,575921.0,444275.0,305525.0,465918.0,160393.0
796,2013-02-27,CL,,,,,,
797,2013-02-28,CL,,,,,,
798,2013-03-01,CL,,,,,,
799,2013-03-04,CL,,,,,,
800,2013-03-05,CL,127322.0,599004.0,471682.0,306441.0,470416.0,163975.0
801,2013-03-06,CL,,,,,,
802,2013-03-07,CL,,,,,,
803,2013-03-08,CL,,,,,,
804,2013-03-11,CL,,,,,,
805,2013-03-12,CL,125688.0,579434.0,453746.0,311981.0,474741.0,162760.0
806,2013-03-13,CL,,,,,,
807,2013-03-14,CL,,,,,,
808,2013-03-15,CL,,,,,,
809,2013-03-18,CL,,,,,,
810,2013-03-19,CL,121380.0,550152.0,428772.0,326279.0,471029.0,144750.0
811,2013-03-20,CL,,,,,,
812,2013-03-21,CL,,,,,,
813,2013-03-22,CL,,,,,,
814,2013-03-25,CL,,,,,,
815,2013-03-26,CL,112376.0,585063.0,472687.0,350907.0,481001.0,130094.0
816,2013-03-27,CL,,,,,,
817,2013-03-28,CL,,,,,,
818,2013-04-01,CL,,,,,,
819,2013-04-02,CL,117347.0,603575.0,486228.0,357261.0,488252.0,130991.0
820,2013-04-03,CL,,,,,,
821,2013-04-04,CL,,,,,,
822,2013-04-05,CL,,,,,,
823,2013-04-08,CL,,,,,,
824,2013-04-09,CL,118286.0,627679.0,509393.0,335329.0,473170.0,137841.0
825,2013-04-10,CL,,,,,,
826,2013-04-11,CL,,,,,,
827,2013-04-12,CL,,,,,,
828,2013-04-15,CL,,,,,,
829,2013-04-16,CL,127488.0,642874.0,515386.0,316230.0,459592.0,143362.0
830,2013-04-17,CL,,,,,,
831,2013-04-18,CL,,,,,,
832,2013-04-19,CL,,,,,,
833,2013-04-22,CL,,,,,,
834,2013-04-23,CL,129209.0,624673.0,495464.0,321960.0,480110.0,158150.0
835,2013-04-24,CL,,,,,,
836,2013-04-25,CL,,,,,,
837,2013-04-26,CL,,,,,,
838,2013-04-29,CL,,,,,,
839,2013-04-30,CL,129559.0,658395.0,528836.0,337785.0,497466.0,159681.0
840,2013-05-01,CL,,,,,,
841,2013-05-02,CL,,,,,,
842,2013-05-03,CL,,,,,,
843,2013-05-06,CL,,,,,,
844,2013-05-07,CL,136554.0,677619.0,541065.0,348451.0,495651.0,147200.0
845,2013-05-08,CL,,,,,,
846,2013-05-09,CL,,,,,,
847,2013-05-10,CL,,,,,,
848,2013-05-13,CL,,,,,,
849,2013-05-14,CL,130228.0,661244.0,531016.0,344817.0,483331.0,138514.0
850,2013-05-15,CL,,,,,,
851,2013-05-16,CL,,,,,,
852,2013-05-17,CL,,,,,,
853,2013-05-20,CL,,,,,,
854,2013-05-21,CL,120356.0,639934.0,519578.0,367185.0,501932.0,134747.0
855,2013-05-22,CL,,,,,,
856,2013-05-23,CL,,,,,,
857,2013-05-24,CL,,,,,,
858,2013-05-28,CL,123107.0,641294.0,518187.0,346660.0,493145.0,146485.0
859,2013-05-29,CL,,,,,,
860,2013-05-30,CL,,,,,,
861,2013-05-31,CL,,,,,,
862,2013-06-03,CL,,,,,,
863,2013-06-04,CL,135423.0,651795.0,516372.0,339551.0,484559.0,145008.0
864,2013-06-05,CL,,,,,,
865,2013-06-06,CL,,,,,,
866,2013-06-07,CL,,,,,,
867,2013-06-10,CL,,,,,,
868,2013-06-11,CL,122749.0,668375.0,545626.0,366026.0,499551.0,133525.0
869,2013-06-12,CL,,,,,,
870,2013-06-13,CL,,,,,,
871,2013-06-14,CL,,,,,,
872,2013-06-17,CL,,,,,,
873,2013-06-18,CL,134504.0,678667.0,544163.0,399836.0,524218.0,124382.0
874,2013-06-19,CL,,,,,,
875,2013-06-20,CL,,,,,,
876,2013-06-21,CL,,,,,,
877,2013-06-24,CL,,,,,,
878,2013-06-25,CL,146514.0,682834.0,536320.0,359130.0,482649.0,123519.0
879,2013-06-26,CL,,,,,,
880,2013-06-27,CL,,,,,,
881,2013-06-28,CL,,,,,,
882,2013-07-01,CL,,,,,,
883,2013-07-02,CL,146546.0,687766.0,541220.0,392789.0,512488.0,119699.0
884,2013-07-03,CL,,,,,,
885,2013-07-05,CL,,,,,,
886,2013-07-08,CL,,,,,,
887,2013-07-09,CL,159542.0,712348.0,552806.0,423142.0,541025.0,117883.0
888,2013-07-10,CL,,,,,,
889,2013-07-11,CL,,,,,,
890,2013-07-12,CL,,,,,,
891,2013-07-15,CL,,,,,,
892,2013-07-16,CL,178480.0,734499.0,556019.0,445615.0,562315.0,116700.0
893,2013-07-17,CL,,,,,,
894,2013-07-18,CL,,,,,,
895,2013-07-19,CL,,,,,,
896,2013-07-22,CL,,,,,,
897,2013-07-23,CL,174148.0,726064.0,551916.0,475603.0,599452.0,123849.0
898,2013-07-24,CL,,,,,,
899,2013-07-25,CL,,,,,,
900,2013-07-26,CL,,,,,,
901,2013-07-29,CL,,,,,,
902,2013-07-30,CL,189892.0,711593.0,521701.0,464989.0,589677.0,124688.0
903,2013-07-31,CL,,,,,,
904,2013-08-01,CL,,,,,,
905,2013-08-02,CL,,,,,,
906,2013-08-05,CL,,,,,,
907,2013-08-06,CL,198724.0,744086.0,545362.0,460861.0,588447.0,127586.0
908,2013-08-07,CL,,,,,,
909,2013-08-08,CL,,,,,,
910,2013-08-09,CL,,,,,,
911,2013-08-12,CL,,,,,,
912,2013-08-13,CL,200574.0,795632.0,595058.0,455487.0,595248.0,139761.0
913,2013-08-14,CL,,,,,,
914,2013-08-15,CL,,,,,,
915,2013-08-16,CL,,,,,,
916,2013-08-19,CL,,,,,,
917,2013-08-20,CL,209379.0,731864.0,522485.0,442515.0,575651.0,133136.0
918,2013-08-21,CL,,,,,,
919,2013-08-22,CL,,,,,,
920,2013-08-23,CL,,,,,,
921,2013-08-26,CL,,,,,,
922,2013-08-27,CL,196882.0,730857.0,533975.0,463885.0,588227.0,124342.0
923,2013-08-28,CL,,,,,,
924,2013-08-29,CL,,,,,,
925,2013-08-30,CL,,,,,,
926,2013-09-03,CL,200031.0,721077.0,521046.0,450795.0,571336.0,120541.0
927,2013-09-04,CL,,,,,,
928,2013-09-05,CL,,,,,,
929,2013-09-06,CL,,,,,,
930,2013-09-09,CL,,,,,,
931,2013-09-10,CL,203616.0,734136.0,530520.0,442289.0,569367.0,127078.0
932,2013-09-11,CL,,,,,,
933,2013-09-12,CL,,,,,,
934,2013-09-13,CL,,,,,,
935,2013-09-16,CL,,,,,,
936,2013-09-17,CL,199290.0,731814.0,532524.0,438113.0,552947.0,114834.0
937,2013-09-18,CL,,,,,,
938,2013-09-19,CL,,,,,,
939,2013-09-20,CL,,,,,,
940,2013-09-23,CL,,,,,,
941,2013-09-24,CL,183093.0,739841.0,556748.0,431792.0,534749.0,102957.0
942,2013-09-25,CL,,,,,,
943,2013-09-26,CL,,,,,,
944,2013-09-27,CL,,,,,,
945,2013-09-30,CL,,,,,,
946,2013-10-01,CL,179342.0,731570.0,552228.0,418456.0,520094.0,101638.0
947,2013-10-02,CL,,,,,,
948,2013-10-03,CL,,,,,,
949,2013-10-04,CL,,,,,,
950,2013-10-07,CL,,,,,,
951,2013-10-08,CL,186742.0,741026.0,554284.0,415378.0,525900.0,110522.0
952,2013-10-09,CL,,,,,,
953,2013-10-10,CL,,,,,,
954,2013-10-11,CL,,,,,,
955,2013-10-14,CL,,,,,,
956,2013-10-15,CL,176398.0,724513.0,548115.0,411499.0,510365.0,98866.0
957,2013-10-16,CL,,,,,,
958,2013-10-17,CL,,,,,,
959,2013-10-18,CL,,,,,,
960,2013-10-21,CL,,,,,,
961,2013-10-22,CL,148213.0,692641.0,544428.0,431991.0,541388.0,109397.0
962,2013-10-23,CL,,,,,,
963,2013-10-24,CL,,,,,,
964,2013-10-25,CL,,,,,,
965,2013-10-28,CL,,,,,,
966,2013-10-29,CL,150537.0,740056.0,589519.0,417129.0,516048.0,98919.0
967,2013-10-30,CL,,,,,,
968,2013-10-31,CL,,,,,,
969,2013-11-01,CL,,,,,,
970,2013-11-04,CL,,,,,,
971,2013-11-05,CL,134673.0,671463.0,536790.0,415131.0,529705.0,114574.0
972,2013-11-06,CL,,,,,,
973,2013-11-07,CL,,,,,,
974,2013-11-08,CL,,,,,,
975,2013-11-11,CL,,,,,,
976,2013-11-12,CL,125588.0,645507.0,519919.0,418324.0,543337.0,125013.0
977,2013-11-13,CL,,,,,,
978,2013-11-14,CL,,,,,,
979,2013-11-15,CL,,,,,,
980,2013-11-18,CL,,,,,,
981,2013-11-19,CL,105216.0,592006.0,486790.0,439076.0,552134.0,113058.0
982,2013-11-20,CL,,,,,,
983,2013-11-21,CL,,,,,,
984,2013-11-22,CL,,,,,,
985,2013-11-25,CL,,,,,,
986,2013-11-26,CL,88094.0,556199.0,468105.0,440558.0,560265.0,119707.0
987,2013-11-27,CL,,,,,,
988,2013-11-29,CL,,,,,,
989,2013-12-02,CL,,,,,,
990,2013-12-03,CL,64171.0,540345.0,476174.0,460079.0,580605.0,120526.0
991,2013-12-04,CL,,,,,,
992,2013-12-05,CL,,,,,,
993,2013-12-06,CL,,,,,,
994,2013-12-09,CL,,,,,,
995,2013-12-10,CL,81967.0,571423.0,489456.0,464721.0,562792.0,98071.0
996,2013-12-11,CL,,,,,,
997,2013-12-12,CL,,,,,,
998,2013-12-13,CL,,,,,,
999,2013-12-16,CL,,,,,,
1000,2013-12-17,CL,74367.0,565268.0,490901.0,468216.0,566796.0,98580.0
1001,2013-12-18,CL,,,,,,
1002,2013-12-19,CL,,,,,,
1003,2013-12-20,CL,,,,,,
1004,2013-12-23,CL,,,,,,
1005,2013-12-24,CL,66462.0,549577.0,483115.0,476148.0,566932.0,90784.0
1006,2013-12-26,CL,,,,,,
1007,2013-12-27,CL,,,,,,
1008,2013-12-30,CL,,,,,,
1009,2013-12-31,CL,65330.0,543172.0,477842.0,472912.0,562980.0,90068.0
1010,2014-01-02,CL,,,,,,
1011,2014-01-03,CL,,,,,,
1012,2014-01-06,CL,,,,,,
1013,2014-01-07,CL,67473.0,556671.0,489198.0,444459.0,550642.0,106183.0
1014,2014-01-08,CL,,,,,,
1015,2014-01-09,CL,,,,,,
1016,2014-01-10,CL,,,,,,
1017,2014-01-13,CL,,,,,,
1018,2014-01-14,CL,61283.0,531953.0,470670.0,441389.0,558300.0,116911.0
1019,2014-01-15,CL,,,,,,
1020,2014-01-16,CL,,,,,,
1021,2014-01-17,CL,,,,,,
1022,2014-01-21,CL,71894.0,535379.0,463485.0,447476.0,581140.0,133664.0
1023,2014-01-22,CL,,,,,,
1024,2014-01-23,CL,,,,,,
1025,2014-01-24,CL,,,,,,
1026,2014-01-27,CL,,,,,,
1027,2014-01-28,CL,57950.0,528137.0,470187.0,475310.0,584801.0,109491.0
1028,2014-01-29,CL,,,,,,
1029,2014-01-30,CL,,,,,,
1030,2014-01-31,CL,,,,,,
1031,2014-02-03,CL,,,,,,
1032,2014-02-04,CL,46344.0,519321.0,472977.0,489804.0,586374.0,96570.0
1033,2014-02-05,CL,,,,,,
1034,2014-02-06,CL,,,,,,
1035,2014-02-07,CL,,,,,,
1036,2014-02-10,CL,,,,,,
1037,2014-02-11,CL,39522.0,563091.0,523569.0,515710.0,603650.0,87940.0
1038,2014-02-12,CL,,,,,,
1039,2014-02-13,CL,,,,,,
1040,2014-02-14,CL,,,,,,
1041,2014-02-18,CL,33298.0,545235.0,511937.0,538347.0,633842.0,95495.0
1042,2014-02-19,CL,,,,,,
1043,2014-02-20,CL,,,,,,
1044,2014-02-21,CL,,,,,,
1045,2014-02-24,CL,,,,,,
1046,2014-02-25,CL,29671.0,538791.0,509120.0,534398.0,629712.0,95314.0
1047,2014-02-26,CL,,,,,,
1048,2014-02-27,CL,,,,,,
1049,2014-02-28,CL,,,,,,
1050,2014-03-03,CL,,,,,,
1051,2014-03-04,CL,31735.0,567805.0,536070.0,539668.0,635305.0,95637.0
1052,2014-03-05,CL,,,,,,
1053,2014-03-06,CL,,,,,,
1054,2014-03-07,CL,,,,,,
1055,2014-03-10,CL,,,,,,
1056,2014-03-11,CL,42928.0,580858.0,537930.0,504741.0,615575.0,110834.0
1057,2014-03-12,CL,,,,,,
1058,2014-03-13,CL,,,,,,
1059,2014-03-14,CL,,,,,,
1060,2014-03-17,CL,,,,,,
1061,2014-03-18,CL,43556.0,571624.0,528068.0,479291.0,584135.0,104844.0
1062,2014-03-19,CL,,,,,,
1063,2014-03-20,CL,,,,,,
1064,2014-03-21,CL,,,,,,
1065,2014-03-24,CL,,,,,,
1066,2014-03-25,CL,42514.0,572358.0,529844.0,471870.0,582076.0,110206.0
1067,2014-03-26,CL,,,,,,
1068,2014-03-27,CL,,,,,,
1069,2014-03-28,CL,,,,,,
1070,2014-03-31,CL,,,,,,
1071,2014-04-01,CL,28473.0,597128.0,568655.0,487990.0,592016.0,104026.0
1072,2014-04-02,CL,,,,,,
1073,2014-04-03,CL,,,,,,
1074,2014-04-04,CL,,,,,,
1075,2014-04-07,CL,,,,,,
1076,2014-04-08,CL,17223.0,616503.0,599280.0,498566.0,606677.0,108111.0
1077,2014-04-09,CL,,,,,,
1078,2014-04-10,CL,,,,,,
1079,2014-04-11,CL,,,,,,
1080,2014-04-14,CL,,,,,,
1081,2014-04-15,CL,33278.0,626191.0,592913.0,498017.0,607437.0,109420.0
1082,2014-04-16,CL,,,,,,
1083,2014-04-17,CL,,,,,,
1084,2014-04-21,CL,,,,,,
1085,2014-04-22,CL,24040.0,584361.0,560321.0,484240.0,592015.0,107775.0
1086,2014-04-23,CL,,,,,,
1087,2014-04-24,CL,,,,,,
1088,2014-04-25,CL,,,,,,
1089,2014-04-28,CL,,,,,,
1090,2014-04-29,CL,8632.0,571022.0,562390.0,482672.0,602908.0,120236.0
1091,2014-04-30,CL,,,,,,
1092,2014-05-01,CL,,,,,,
1093,2014-05-02,CL,,,,,,
1094,2014-05-05,CL,,,,,,
1095,2014-05-06,CL,14773.0,562031.0,547258.0,452896.0,564744.0,111848.0
1096,2014-05-07,CL,,,,,,
1097,2014-05-08,CL,,,,,,
1098,2014-05-09,CL,,,,,,
1099,2014-05-12,CL,,,,,,
1100,2014-05-13,CL,6708.0,533489.0,526781.0,465396.0,573796.0,108400.0
1101,2014-05-14,CL,,,,,,
1102,2014-05-15,CL,,,,,,
1103,2014-05-16,CL,,,,,,
1104,2014-05-19,CL,,,,,,
1105,2014-05-20,CL,2047.0,482106.0,480059.0,481945.0,579230.0,97285.0
1106,2014-05-21,CL,,,,,,
1107,2014-05-22,CL,,,,,,
1108,2014-05-23,CL,,,,,,
1109,2014-05-27,CL,-4641.0,469572.0,474213.0,509753.0,609110.0,99357.0
1110,2014-05-28,CL,,,,,,
1111,2014-05-29,CL,,,,,,
1112,2014-05-30,CL,,,,,,
1113,2014-06-02,CL,,,,,,
1114,2014-06-03,CL,-11797.0,502003.0,513800.0,498871.0,601472.0,102601.0
1115,2014-06-04,CL,,,,,,
1116,2014-06-05,CL,,,,,,
1117,2014-06-06,CL,,,,,,
1118,2014-06-09,CL,,,,,,
1119,2014-06-10,CL,-8671.0,521022.0,529693.0,512410.0,612273.0,99863.0
1120,2014-06-11,CL,,,,,,
1121,2014-06-12,CL,,,,,,
1122,2014-06-13,CL,,,,,,
1123,2014-06-16,CL,,,,,,
1124,2014-06-17,CL,1817.0,539122.0,537305.0,532071.0,633009.0,100938.0
1125,2014-06-18,CL,,,,,,
1126,2014-06-19,CL,,,,,,
1127,2014-06-20,CL,,,,,,
1128,2014-06-23,CL,,,,,,
1129,2014-06-24,CL,13553.0,537981.0,524428.0,523591.0,627553.0,103962.0
1130,2014-06-25,CL,,,,,,
1131,2014-06-26,CL,,,,,,
1132,2014-06-27,CL,,,,,,
1133,2014-06-30,CL,,,,,,
1134,2014-07-01,CL,24428.0,557121.0,532693.0,513447.0,620846.0,107399.0
1135,2014-07-02,CL,,,,,,
1136,2014-07-03,CL,,,,,,
1137,2014-07-07,CL,,,,,,
1138,2014-07-08,CL,23559.0,541306.0,517747.0,493300.0,599429.0,106129.0
1139,2014-07-09,CL,,,,,,
1140,2014-07-10,CL,,,,,,
1141,2014-07-11,CL,,,,,,
1142,2014-07-14,CL,,,,,,
1143,2014-07-15,CL,59157.0,575064.0,515907.0,442406.0,569928.0,127522.0
1144,2014-07-16,CL,,,,,,
1145,2014-07-17,CL,,,,,,
1146,2014-07-18,CL,,,,,,
1147,2014-07-21,CL,,,,,,
1148,2014-07-22,CL,15922.0,505534.0,489612.0,473236.0,578731.0,105495.0
1149,2014-07-23,CL,,,,,,
1150,2014-07-24,CL,,,,,,
1151,2014-07-25,CL,,,,,,
1152,2014-07-28,CL,,,,,,
1153,2014-07-29,CL,26118.0,486531.0,460413.0,447965.0,567118.0,119153.0
1154,2014-07-30,CL,,,,,,
1155,2014-07-31,CL,,,,,,
1156,2014-08-01,CL,,,,,,
1157,2014-08-04,CL,,,,,,
1158,2014-08-05,CL,30002.0,481211.0,451209.0,417355.0,541165.0,123810.0
1159,2014-08-06,CL,,,,,,
1160,2014-08-07,CL,,,,,,
1161,2014-08-08,CL,,,,,,
1162,2014-08-11,CL,,,,,,
1163,2014-08-12,CL,39416.0,476069.0,436653.0,392835.0,522922.0,130087.0
1164,2014-08-13,CL,,,,,,
1165,2014-08-14,CL,,,,,,
1166,2014-08-15,CL,,,,,,
1167,2014-08-18,CL,,,,,,
1168,2014-08-19,CL,45848.0,441955.0,396107.0,370769.0,514922.0,144153.0
1169,2014-08-20,CL,,,,,,
1170,2014-08-21,CL,,,,,,
1171,2014-08-22,CL,,,,,,
1172,2014-08-25,CL,,,,,,
1173,2014-08-26,CL,39828.0,441446.0,401618.0,363725.0,500430.0,136705.0
1174,2014-08-27,CL,,,,,,
1175,2014-08-28,CL,,,,,,
1176,2014-08-29,CL,,,,,,
1177,2014-09-02,CL,44681.0,442575.0,397894.0,349560.0,499856.0,150296.0
1178,2014-09-03,CL,,,,,,
1179,2014-09-04,CL,,,,,,
1180,2014-09-05,CL,,,,,,
1181,2014-09-08,CL,,,,,,
1182,2014-09-09,CL,32149.0,439767.0,407618.0,360966.0,507653.0,146687.0
1183,2014-09-10,CL,,,,,,
1184,2014-09-11,CL,,,,,,
1185,2014-09-12,CL,,,,,,
1186,2014-09-15,CL,,,,,,
1187,2014-09-16,CL,32087.0,409887.0,377800.0,369994.0,519958.0,149964.0
1188,2014-09-17,CL,,,,,,
1189,2014-09-18,CL,,,,,,
1190,2014-09-19,CL,,,,,,
1191,2014-09-22,CL,,,,,,
1192,2014-09-23,CL,36042.0,414368.0,378326.0,357782.0,502979.0,145197.0
1193,2014-09-24,CL,,,,,,
1194,2014-09-25,CL,,,,,,
1195,2014-09-26,CL,,,,,,
1196,2014-09-29,CL,,,,,,
